,movie_names,ratings,voting_counts,duration_minutes,genre
1517,I'm Still Here,8.2,111000,137,history
1518,Saturday Night,6.9,32000,109,history
1519,The Apprentice,7.1,59000,122,history
1520,September 5,7.1,26000,95,history
1521,Queer,6.4,23000,137,history
1522,The Return,6.2,9800,116,history
1523,The Six Triple Eight,6.7,27000,127,history
1524,The Girl with the Needle,7.5,15000,123,history
1525,Reagan,6.1,11000,141,history
1526,Blitz,6.2,17000,120,history
1527,William Tell,5.7,2900,133,history
1528,Joy,7.1,9800,115,history
1529,Bonhoeffer: Pastor. Spy. Assassin.,6.2,3800,133,history
1530,The Children's Train,7.4,7600,106,history
1531,Unfrosted,5.5,35000,97,history
1532,Vermiglio,6.9,4600,119,history
1533,Lilies Not for Me,7.1,566,99,history
1534,The Devil's Bath,6.6,6600,121,history
1535,Saint-Exupéry,5.4,453,98,history
1536,Uprising,6.6,5800,126,history
1537,Goebbels and the Führer,6.7,2500,135,history
1538,11 Rebels,6.3,582,155,history
1539,Grand Tour,6.5,2000,129,history
1540,Waves,7.9,1900,131,history
1541,Being Maria,6.1,720,100,history
1542,The New Year That Never Came,8.1,5300,138,history
1543,Harvest,6.1,451,131,history
1544,Harbin,6.2,893,108,history
1545,In Her Place,6.2,4100,96,history
1546,Chandu Champion,7.8,34000,142,history
1547,Bibi Rajni,8.5,725,143,history
1548,Intoxicated by Love,8.5,13000,118,history
1549,Bahodir Yalangto'sh,6.6,144,0,history
1550,"From Hilde, with Love",6.9,1100,125,history
1551,The Last Front,5.5,628,98,history
1552,Bir Cumhuriyet Sarkisi,7.4,1200,128,history
1553,Escape from Germany,5.4,1000,97,history
1554,Golden Kamuy,6.3,2600,127,history
1555,Maidaan,7.9,23000,181,history
1556,Before Dawn,5.4,1100,101,history
1557,Shirley,6.2,3400,117,history
1558,From Darkness to Light,7.4,223,108,history
1559,Becoming Madonna,6.9,270,91,history
1560,Bushido,6.9,491,129,history
1561,The Damned,5.4,901,89,history
1562,The Flood,6.3,335,101,history
1563,Maharaj,6.5,15000,131,history
1564,Seize Them!,5.1,1200,91,history
1565,ABBA: Against the Odds,7.3,546,90,history
1566,Witches,7.4,1300,90,history
1567,Quisling: The Final Days,7.1,1200,146,history
1568,John Brown the Advocate,9.6,12,0,history
1569,Something to Stand for with Mike Rowe,8.6,298,96,history
1570,No Chains No Masters,6.3,637,98,history
1571,Sucha Soorma,6.3,948,136,history
1572,Battlefield,6.2,694,104,history
1573,Ernest Cole: Lost and Found,7.3,390,105,history
1574,Thangalaan,6.5,6700,156,history
1575,Conquer: Lahad Datu,6.6,539,120,history
1576,Atatürk II: 1881-1919,8.9,2200,141,history
1577,In Search of Darkness 1990-1994: A Journey Into Iconic '90s Horror,7.9,144,363,history
1578,Gloria!,6.6,1000,106,history
1579,Gladiators,4.6,106,95,history
1580,Now or Never!,2.2,17000,0,history
1581,Limonov: The Ballad of Eddie,5.9,1000,138,history
1582,Unsinkable,5.7,156,100,history
1583,Apocalypse in the Tropics,7.5,108,110,history
1584,Kingdom 4: Return of the Great General,7.1,1400,145,history
1585,The Great Ambition,7.2,816,123,history
1586,The Kingdom,7.0,131,133,history
1587,Drop Dead City,7.8,30,108,history
1588,Zeitgeist: Requiem,8.4,28,90,history
1589,The Ballad of Davy Crockett,4.6,252,96,history
1590,Einstein and the Bomb,6.2,4100,76,history
1591,The Commandant's Shadow,7.3,1100,103,history
1592,Witch,4.9,1400,107,history
1593,"Love, Courage and the Battle of Bushy Run",5.0,189,113,history
1594,Ka Whawhai Tonu,7.3,191,115,history
1595,Razakar: The Silent Genocide of Hyderabad,7.4,5300,166,history
1596,Apollo 13: Survival,7.3,2500,98,history
1597,This Is the Goat!,5.4,333,100,history
1598,Janis Ian: Breaking Silence,7.9,96,114,history
1599,Lisabi: The Uprising,5.2,139,107,history
1600,House of Ga'a,4.0,490,119,history
1601,Six Days in August,6.2,130,120,history
1602,Le quatrième mur,6.4,134,116,history
1603,Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,8.1,668,174,history
1604,Color of Victory,6.1,40000,157,history
1605,Operation Undead,4.7,428,110,history
1606,Louise Violet,6.5,239,108,history
1607,Ei koskaan yksin,7.2,441,85,history
1608,Gangs of Godavari,5.0,915,165,history
1609,The Volunteers: The Battle of Life and Death,6.1,246,144,history
1610,Blur: To the End,7.2,716,104,history
1611,Lula,5.5,194,90,history
1612,Sinhabahu,6.4,94,112,history
1613,Accident or Conspiracy: Godhra,7.4,786,133,history
1614,Shivrayancha Chhava,7.0,420,80,history
1615,Jorge da Capadócia,6.0,154,119,history
1616,Greenwood Rising: The Rise of Black Wall Street,7.1,98,0,history
1617,Chhava,8.5,2200,51,history
1618,Housewife of the Year,7.5,63,81,history
1619,Simona Kossak,6.1,357,100,history
1620,Ae Watan Mere Watan,4.7,1400,133,history
1621,Kasoombo,8.2,635,156,history
1622,Kupu-Kupu Kertas,6.5,214,113,history
1623,Vindication Swim,6.0,213,98,history
1624,Meeting with Pol Pot,6.4,430,112,history
1625,Red Poppies,4.7,329,122,history
1626,Hakkenden,6.0,81,149,history
1627,America's Burning,6.0,121,83,history
1628,Die Ermittlung: Oratorium in 11 Gesängen,7.6,174,241,history
1629,Bardejov,4.8,180,85,history
1630,Memoir Seorang Guru,7.1,132,120,history
1631,Silver Star,7.1,16,102,history
1632,The Impact: Groundbreaking Documentary,8.2,62,0,history
1633,Ahl Al Kahf,5.3,281,120,history
1634,Warrior Awang and Master Tok Gajah,4.6,481,118,history
1635,Mysteries of the Terracotta Warriors,6.7,1700,77,history
1636,Death Game,6.3,26,88,history
1637,The Peanut Man,5.5,74,0,history
1638,Yatra 2,6.3,9700,132,history
1639,Boat,5.4,1000,126,history
1640,Komandir,6.3,532,131,history
1641,Atomic People,8.3,110,90,history
1642,Landesverräter,5.9,107,112,history
1643,The Embers,6.4,107,162,history
1644,"True Chronicles of the Blida Joinville Psychiatric Hospital in the Last Century, when Dr Frantz Fanon Was Head of the Fifth Ward between 1953 and 1956",7.1,30,90,history
1645,The Shadow,6.4,274,90,history
1646,Panjab Files,5.6,32,117,history
1647,Dogman Territory: Werewolves in the Land Between the Lakes,5.6,35,0,history
1648,Obraz,7.5,21,95,history
1649,Sadik Ahmet,7.7,430,125,history
1650,A Country Called Ghana,9.2,12,0,history
1651,Patrice: The Movie,8.3,231,102,history
1652,Taghiev: Oil,9.2,83,120,history
1653,Bach - Ein Weihnachtswunder,6.2,169,89,history
1654,Aliens Return,4.8,13,0,history
1655,Tears of Blood,9.7,8,0,history
1656,Hope of Escape,7.7,43,91,history
1657,Blood'less' Revolution,6.7,312,103,history
1658,The Colonizer,6.771806167400881,0,77,history
1659,Quo Vadis,6.4,514,90,history
1660,Yakamoz,6.5,16,96,history
1661,Mustafa,6.9,76,75,history
1662,"Carville: Winning Is Everything, Stupid",7.2,274,98,history
1663,Zhi Ci Qing Lv,6.6,51,89,history
1664,"À l'école de l'universel: Germaine Le Goff, l'histoire d'une pionnière",6.771806167400881,0,53,history
1665,Six Nine Five (695),7.0,706,137,history
1666,"Silver, Speik and Sumpters",6.771806167400881,0,91,history
1667,The Fall of 2008,7.7,11,61,history
1668,Ray of Hope,7.0,11,105,history
1669,Cinta Dari Timor,5.3,24,82,history
1670,Chernyy zamok,4.9,56,115,history
1671,The Happiest Place on Earth,5.9,15,0,history
1672,Bloodspawn,6.3,11,76,history
1673,Ennio Doris - C'è anche domani,5.2,106,90,history
1674,Dad's Secret War: France 1944,6.771806167400881,0,58,history
1675,I am Al Ittihad,4.9,230,90,history
1676,Wilhelm Gustloff,8.7,9,110,history
1677,Lafran,8.4,19,99,history
1678,Solos en la noche,5.7,103,88,history
1679,Holdin' Weight: The Darryl Reed Story,6.771806167400881,0,91,history
1680,Malês,6.771806167400881,0,91,history
1681,Wieland,5.7,17,0,history
1682,Paul Anka: His Way,7.3,11,100,history
1683,Cândido,6.3,63,99,history
1684,Guadalupe: Mother of Humanity,7.0,40,102,history
1685,Gadera,5.1,50,108,history
1686,"Arlempdes, la légende du premier château de la Loire",6.5,12,0,history
1687,Manyunya. Priklyucheniya v Moskve,5.7,111,87,history
1688,Drava se ne predaje,8.3,9,0,history
1689,Meet the Roman Emperor with Mary Beard,7.7,48,59,history
1690,You Are Always Right Here,6.771806167400881,0,91,history
1691,Manyunya. Priklyucheniya v derevne,5.8,121,84,history
1692,Aliens Uncovered: The Land of Legends,8.9,9,0,history
1693,Churchill's Forgotten War,7.4,14,47,history
1694,Legend of the Lizard,6.771806167400881,0,91,history
1695,Village of Death: Oradour-sur-Glane 1944,7.8,15,58,history
1696,Kargil 1999- The Untold Story of the Indian Air Force,8.5,15,0,history
1697,Powstaniec 1863,5.3,142,115,history
1698,Running Towards the Fire - A War Correspondent's Story,6.771806167400881,0,56,history
1699,Burgemeestersmoord,6.4,85,0,history
1700,Myall Creek Day of Justice,6.4,17,78,history
1701,Ecce Homo Brâncoveanu,6.9,166,92,history
1702,The Legacy of Mahaveer,7.1,66,0,history
1703,Bröderna Andersson,7.3,121,84,history
1704,Pirates & Slaves,5.8,6,53,history
1705,On Moral Grounds,8.4,7,74,history
1706,Giannis in the Cities,6.7,26,90,history
1707,Clergyman,6.771806167400881,0,114,history
1708,Colors of the Sun,6.771806167400881,0,91,history
1709,Detor: The Rise of a Warrior Hunter,6.771806167400881,0,126,history
1710,Mi Ilustrísimo Amigo,6.771806167400881,0,80,history
1711,Sragaal,8.4,20,140,history
1712,Marcho - L'ultima bandiera,6.771806167400881,0,75,history
1713,L'orizzonte chiuso,8.0,5,0,history
1714,"Zeme, kas dzied",6.4,77,150,history
1715,The Birth of Korea,4.9,130,101,history
1716,Le choix du pianiste,5.8,13,106,history
1717,Vremya vernutsya,6.6,19,100,history
1718,The Lost Colony,6.771806167400881,0,91,history
1719,The Haka Party Incident,6.771806167400881,0,90,history
1720,Toque de Queda,6.771806167400881,0,120,history
1721,Die Mutigen 56 - Deutschlands längster Streik,6.5,11,90,history
1722,Drama 1882,9.1,19,45,history
1723,3 Frauen 1 Streik,6.6,22,0,history
1724,Mythical Creatures,6.771806167400881,0,90,history
1725,Aliens Uncovered: The Thunder God,8.5,8,0,history
1726,North Korea: Dark Secrets,5.8,83,79,history
1727,Pol Pot Dancing,7.1,14,102,history
1728,Madame Durocher,6.6,24,0,history
1729,Who Killed Lawrence of Arabia?,6.5,32,100,history
1730,Aquarius,6.5,26,75,history
1731,Public Defender,8.0,19,0,history
1732,Ett hjärta är alltid rött,7.1,399,103,history
1733,Operation Star,7.8,25,102,history
1734,The Words Women Spoke One Day,6.771806167400881,0,84,history
1735,Last Flamingo of the Red Summer Sunset,8.8,14,80,history
1736,Iyunskaya polyn,8.7,7,79,history
1737,Avalanche! The 1910 Great Northern Railway Disaster,6.771806167400881,0,65,history
1738,America's Woman,6.771806167400881,0,73,history
1739,Fedeltà Soldati. Prigionieri.,6.771806167400881,0,80,history
1740,Sisam,6.4,10,0,history
1741,The Hegartys of the Laurels,6.771806167400881,0,91,history
1742,Synthwave Horror: Night of the Living Dead,6.771806167400881,0,91,history
1743,La tv nel pozzo,6.771806167400881,0,91,history
1744,The Old Baraboo Inn,6.771806167400881,0,48,history
1745,Pismo,6.771806167400881,0,71,history
1746,Jíkuri,6.771806167400881,0,91,history
1747,And the Balls Roll On...: The Real Story of the Beautiful Game of Skee-Ball,6.771806167400881,0,93,history
1748,Ainda Somos os Mesmos,5.8,47,90,history
1749,"Colón ADN, su verdadero origen",6.4,54,106,history
1750,"Gaza, since October 7",6.771806167400881,0,94,history
1751,Cinema Strada,6.771806167400881,0,106,history
1752,The Word,6.771806167400881,0,45,history
1753,Stampila,7.4,9,0,history
1754,Queen Elizabeth II: Before the Crown,6.771806167400881,0,45,history
1755,Saigon,6.771806167400881,0,91,history
1756,Ekpebiwo m (I have Decided),6.771806167400881,0,91,history
1757,Silence in Sikeston,6.771806167400881,0,56,history
1758,Giuseppe Taliercio: Il delitto perduto,6.771806167400881,0,91,history
1759,Chhatrapati Tararani,8.9,20,0,history
1760,Titanus 1904,6.771806167400881,0,75,history
1761,Onihei Hankacho: Ketto,6.3,16,0,history
1762,Ensamble Patagonia,6.771806167400881,0,91,history
1763,Witness to Revolution: One Doctor's Story of the Xinhai Revolution,6.771806167400881,0,57,history
1764,Iron Bar,6.771806167400881,0,117,history
1765,Hancsovszky,7.8,21,0,history
1766,Sathur: Part1,6.771806167400881,0,91,history
1767,Piri Reis: The Incredible Chart,7.0,27,138,history
1768,Burkitt,6.771806167400881,0,73,history
1769,Nebesko,5.1,10,73,history
1770,SLON,6.771806167400881,0,91,history
1771,Márton Áron Erdély püspöke,6.771806167400881,0,90,history
1772,Colonel Xanthi,6.771806167400881,0,91,history
1773,"Napoléon, Albine, Betsy et les autres",6.771806167400881,0,91,history
1774,Comrade Yuri,6.771806167400881,0,91,history
1775,Bad Case of the Country Blues: The Linda Martell Story,6.771806167400881,0,89,history
1776,Theodor,6.771806167400881,0,120,history
1777,Lulu in Turin,8.5,6,76,history
1778,Tayna Chyornoy Ruki,5.7,24,84,history
1779,The Queen of Akra,6.771806167400881,0,91,history
1780,Isobel,6.771806167400881,0,91,history
1781,À Mesa da Unidade Popular,6.771806167400881,0,85,history
1782,Douglas Stories,6.771806167400881,0,91,history
1783,Rising Tennis Star Meloni Jones,6.771806167400881,0,91,history
1784,O Voo do Crocodilo - O Timor de Ruy Cinatti,6.771806167400881,0,71,history
1785,"Haïti, la rançon de l'indépendance",6.771806167400881,0,63,history
1786,Azerbaijan Atabeyler,7.6,5,100,history
1787,El Genocidio Silencioso,6.771806167400881,0,82,history
1788,Magic & Monsters,6.771806167400881,0,91,history
1789,Calico Rebellion,6.771806167400881,0,70,history
1790,Ghost Camera,6.771806167400881,0,101,history
1791,Gateway District - Project Algerine,6.771806167400881,0,91,history
1792,Aiyefele,6.771806167400881,0,91,history
1793,Destiny or Will. Marusia,8.9,17,0,history
1794,Raconte-moi la France,6.771806167400881,0,91,history
1795,The Man Outside,7.6,12,70,history
1796,"Renato Schlatter, l'ange déchu du football suisse",6.771806167400881,0,90,history
1797,Frederick Douglass - My Path to Freedom,6.771806167400881,0,90,history
1798,Los indomables,6.5,9,106,history
1799,Xun zhao tang de zhang,7.8,16,93,history
1800,Rinnans rival,6.771806167400881,0,94,history
1801,Illuminate - Monica Vitti - La donna che visse due volte,6.771806167400881,0,45,history
1802,All or Nothin',8.0,32,95,history
1803,"Georges Pompidou, la cruauté du pouvoir",6.5,7,104,history
1804,On the Wing,6.771806167400881,0,86,history
1805,Descartes in Egmond,6.771806167400881,0,72,history
1806,Ajiniyaz,6.771806167400881,0,91,history
1807,"Otger Cataló, La llegenda",6.771806167400881,0,91,history
1808,"...Mayombe, Paula?",6.771806167400881,0,91,history
1809,Ugly Bird,6.771806167400881,0,91,history
1810,This Is Not A Lost Film by Khavn,6.771806167400881,0,60,history
1811,Freedom Shred: A Juneteenth Declaration,6.771806167400881,0,55,history
1812,Christian Growth Through Hymns,6.771806167400881,0,50,history
1813,"Ritter, Burgen, Edelfrauen - Liebessagen aus dem Mittelalter",6.771806167400881,0,91,history
1814,¿De qué casa eres?,6.771806167400881,0,72,history
1815,Istanbul: Isgal ve Zafer,6.771806167400881,0,54,history
1816,Tesouro Natterer,6.771806167400881,0,84,history
1817,Un paese ci vuole,6.771806167400881,0,91,history
1818,Castles in Haiti,6.771806167400881,0,91,history
1819,Fast Track: Taking on the Speedway,9.4,9,35,history
1820,Vola Colomba - Trieste 1954,6.771806167400881,0,52,history
1821,Manuscripts,6.771806167400881,0,54,history
1822,Vernye,6.771806167400881,0,70,history
1823,Oda: Vlucht door de Eeuwen,6.4,7,0,history
1824,Song of the Last Lacandon Holy Man,6.771806167400881,0,67,history
1825,Maverick from the Edge,6.771806167400881,0,107,history
1826,A Cowardly Rout: The Bull Run Account of William Howard Russell,6.771806167400881,0,18,history
1827,2053 - A Best Case Scenario,6.771806167400881,0,58,history
1828,"Cintas, Fotocopias y Sellos Trucados",6.771806167400881,0,108,history
1829,Svjedoci pravde - Ratni zlocini u Bosanskom Novom,6.771806167400881,0,91,history
1830,Max Corvo for Freedom the Secret War of Oss in Italy 1943-1945,6.771806167400881,0,91,history
1831,Triumf,7.3,9,113,history
1832,Ukku Satyagraham,6.771806167400881,0,139,history
1833,Ek Chilte Jol,9.2,13,119,history
1834,C'era una volta il Derby Club,7.4,17,90,history
1835,The Canal Map of Britain,6.8,10,59,history
1836,Krigsvarsleren,7.8,8,55,history
1837,O Último Papagaio de Timneh,6.771806167400881,0,49,history
1838,Zle smierci,6.771806167400881,0,91,history
1839,Testimoni del tempo,6.771806167400881,0,91,history
1840,Sivestan,6.771806167400881,0,91,history
1841,The Way of Internal Strength,6.771806167400881,0,45,history
1842,Al Kafi,6.771806167400881,0,110,history
1843,Zhambyl: New Era,6.771806167400881,0,92,history
1844,Nerah Documaentary Film,6.771806167400881,0,91,history
1845,Testimoni del tempo,6.771806167400881,0,91,history
1846,Area 2,6.771806167400881,0,91,history
1847,The Coastal Map of Britain,6.771806167400881,0,60,history
1848,Um Tempo de Todos,6.771806167400881,0,132,history
1849,Okufere,6.771806167400881,0,91,history
1850,Kabarettistinnen in der Weimarer Republik und im Dritten Reich,6.771806167400881,0,90,history
1851,Nancy & Bill: The Story Before Oliver Twist,6.771806167400881,0,91,history
1852,International Resonance of the April Uprising,6.771806167400881,0,51,history
1853,Drachten Journaals,6.771806167400881,0,51,history
1854,"Twin Falls, 2001-2024",6.771806167400881,0,180,history
1855,Tatai Patara 1597,6.771806167400881,0,70,history
1856,On Air,6.771806167400881,0,91,history
1857,The Storm,6.771806167400881,0,165,history
1858,"Le Temple d'Hatchepsout, Reine d'Egypte",6.771806167400881,0,91,history
1859,Andrew Trimble: For Ulster & Ireland,6.771806167400881,0,91,history
1860,Challengers,7.0,158000,131,sport
1861,Queen of the Ring,6.4,1900,129,sport
1862,The Fire Inside,6.7,2900,109,sport
1863,Arthur the King,7.0,35000,107,sport
1864,Under Paris,5.2,37000,104,sport
1865,Young Woman and the Sea,7.5,17000,129,sport
1866,Unstoppable,6.8,4400,116,sport
1867,Kill the Jockey,6.4,1800,96,sport
1868,You Gotta Believe,5.8,1400,104,sport
1869,Chandu Champion,7.8,34000,142,sport
1870,The Beautiful Game,6.3,8200,125,sport
1871,Haikyu!! The Dumpster Battle,7.7,6400,85,sport
1872,Uranus 2324,6.4,4900,130,sport
1873,Rez Ball,6.3,2600,111,sport
1874,Maidaan,7.9,23000,181,sport
1875,Race for Glory: Audi vs. Lancia,5.8,4900,109,sport
1876,Lubber Pandhu,8.1,6200,146,sport
1877,The Underdoggs,5.6,4600,96,sport
1878,Yolo,6.9,3800,129,sport
1879,Sweet Dreams,5.4,1500,95,sport
1880,Gundi: Legend of Love,9.0,5600,166,sport
1881,Baki Hanma VS Kengan Ashura,5.7,2000,62,sport
1882,Blue Lock: Episode Nagi,6.6,2600,91,sport
1883,Sixty Minutes,5.7,5200,88,sport
1884,The Swedish Torpedo,6.3,192,120,sport
1885,Diving Into the Darkness,9.1,84,96,sport
1886,My Sunshine,7.0,1400,100,sport
1887,Cup,8.6,82,146,sport
1888,Hayatla Baris,6.3,391,125,sport
1889,El Harifa 2: El Remontada,6.4,466,130,sport
1890,Boxer,6.4,1400,150,sport
1891,Mond,7.0,296,92,sport
1892,Bionic,4.3,1700,110,sport
1893,Little Wing,6.1,947,100,sport
1894,Mr. & Mrs. Mahi,5.9,16000,139,sport
1895,Vijay 69,6.1,1200,112,sport
1896,Balestra,5.1,538,145,sport
1897,Federer: Twelve Final Days,7.3,4200,88,sport
1898,Giannis: The Marvelous Journey,8.3,1800,109,sport
1899,Crakk: Jeetega... Toh Jiyegaa,4.7,6500,154,sport
1900,Samia,6.8,151,102,sport
1901,Havnaa,7.1,277,110,sport
1902,Color of Victory,6.1,40000,157,sport
1903,My Annoying Brother,7.4,274,114,sport
1904,Alpha.,6.9,256,100,sport
1905,The Champion,5.5,905,106,sport
1906,Untold: The Murder of Air McNair,5.6,2100,57,sport
1907,The Final: Attack on Wembley,6.3,2500,82,sport
1908,Lal Salaam,4.4,1300,150,sport
1909,El Hareefa,6.8,1100,117,sport
1910,Free Falling,5.2,300,89,sport
1911,Wingless,7.3,186,110,sport
1912,Uma Musume: Pretty Derby - Beginning of a New Era,7.4,145,108,sport
1913,Las super estrellas de la lucha libre,8.8,55,98,sport
1914,Concussed: The American Dream,7.8,43,0,sport
1915,Ski,7.7,70,95,sport
1916,The Miranda Brothers,4.4,191,99,sport
1917,Blue Star,6.9,1600,166,sport
1918,Memes & Nightmares,5.7,90,81,sport
1919,Nasty,7.7,1100,103,sport
1920,Off the Line,8.6,17,0,sport
1921,Pegasus 2,6.9,1300,121,sport
1922,Minor Leaguer,5.1,93,77,sport
1923,Champions of the Golden Valley,9.2,76,81,sport
1924,First Class: Full Speed!,7.0,334,0,sport
1925,Sunshine,7.3,64,91,sport
1926,Swamiji Club,6.891566265060241,0,88,sport
1927,Grace by Night,7.1,25,0,sport
1928,Undisputed,6.8,106,64,sport
1929,Return to the Ring,5.4,733,106,sport
1930,The Tale of Texas Pool,7.8,79,0,sport
1931,Kulej. Dwie strony medalu,6.4,337,148,sport
1932,Pierce,6.5,144,109,sport
1933,Keluar Main 1994,7.8,55,112,sport
1934,Topuria Matador,7.2,168,95,sport
1935,4 Zéros,3.6,150,105,sport
1936,Friendly Fire,5.3,65,105,sport
1937,Nayab,7.4,269,153,sport
1938,GG (Good Game),5.9,80,100,sport
1939,EFC,7.7,1200,87,sport
1940,Pay Dirt: The Story of Supercross,6.891566265060241,0,91,sport
1941,Fuchsia Libre,4.9,60,112,sport
1942,Fight Like a Girl,8.2,19,118,sport
1943,Unbreakable: England 2003,8.1,38,66,sport
1944,Gold,7.7,75,126,sport
1945,Anytime,8.9,25,62,sport
1946,Challenger,5.6,179,95,sport
1947,Lyod 3,6.0,311,134,sport
1948,Final Heat,3.8,214,83,sport
1949,Knock Out Blonde: The Kellie Maloney Story,6.0,23,90,sport
1950,Padu,5.1,81,97,sport
1951,It's All Over: The Kiss That Changed Spanish Football,6.9,639,95,sport
1952,Game Changers,4.7,232,78,sport
1953,Dabaru,8.9,651,131,sport
1954,Numéro 10,5.3,51,91,sport
1955,I am Al Ittihad,4.9,230,90,sport
1956,Home Plate,6.891566265060241,0,85,sport
1957,Salty Amazons,6.891566265060241,0,32,sport
1958,A Horse Named Winx,8.7,99,117,sport
1959,Runaway Wrestler,7.6,16,105,sport
1960,See Her Be Her,7.1,27,110,sport
1961,Inazuma Eleven Movie: The Legendary Kickoff,8.3,7,0,sport
1962,Harimau Malaya: The Untold Journey,8.2,23,125,sport
1963,Argentina '78,7.1,209,0,sport
1964,Daley,7.8,180,102,sport
1965,Ice Aged,7.0,8,110,sport
1966,La valanga azzurra,7.6,11,90,sport
1967,Loser is Winner,8.1,554,0,sport
1968,The Unbreakable Tatiana Suarez,6.6,171,78,sport
1969,Tracing the Divide,8.8,173,84,sport
1970,Patang,6.891566265060241,0,88,sport
1971,Nos Amours: The Saga of the Montreal Expos,6.2,23,92,sport
1972,V de Victor,5.2,77,100,sport
1973,In Inima Nationalei,7.8,200,103,sport
1974,All American,9.6,18,87,sport
1975,Clash of Dynasties: St. Edward vs Walsh Jesuit,6.891566265060241,0,88,sport
1976,Puffing Iron,7.5,20,98,sport
1977,Linford,7.3,149,89,sport
1978,Parviz Khan,5.9,216,110,sport
1979,Dolly: Story of a Warrior,6.891566265060241,0,88,sport
1980,Graciano Rocchigiani - Das Herz eines Boxers,9.2,51,123,sport
1981,The Spoils: Selling the Future of American Basketball,6.8,7,87,sport
1982,Gabru Gang,8.7,214,123,sport
1983,DitO,4.4,23,117,sport
1984,The Streak,6.891566265060241,0,87,sport
1985,Together: 4-in-a-Row,6.4,68,92,sport
1986,Il tempo è ancora nostro,6.891566265060241,0,88,sport
1987,Below the Rim,5.0,16,89,sport
1988,Trailblazers,6.4,18,38,sport
1989,1600 Meter,6.891566265060241,0,106,sport
1990,Hatching Eagles,6.9,23,63,sport
1991,UFC 299: O'Malley vs. Vera 2,7.4,83,180,sport
1992,Bartali's Bicycle,7.5,8,80,sport
1993,Qajymuqan,4.8,5,0,sport
1994,Take the Steps,8.3,74,83,sport
1995,The Netflix Slam,7.2,147,150,sport
1996,Volare più in alto,6.891566265060241,0,51,sport
1997,Fedya. Narodnyy futbolist,6.0,130,125,sport
1998,Battle of the Baddest,6.1,94,61,sport
1999,Deathgrip 2,6.891566265060241,0,59,sport
2000,Giroud,6.4,25,80,sport
2001,Fútbol desde el corazón,6.891566265060241,0,90,sport
2002,Rafa Márquez: El Capitán,6.6,199,82,sport
2003,For the Love of Basketball,6.891566265060241,0,88,sport
2004,Grudge,6.891566265060241,0,104,sport
2005,Ping pang nan hai,7.1,19,108,sport
2006,Ice Cross: Life on the Edge,8.5,16,90,sport
2007,"Hai, Romania!",8.1,426,98,sport
2008,Welcome to the J-Rod Show,6.891566265060241,0,44,sport
2009,Khapsyhyy,5.4,7,90,sport
2010,V potoke trekh stikhiy,5.2,42,85,sport
2011,Top Rider,6.891566265060241,0,84,sport
2012,"Rylan: Homophobia, Football & Me",5.5,24,0,sport
2013,Beta Squad vs AMP Charity Match 2024,6.891566265060241,0,210,sport
2014,Quote 10.35,8.0,24,35,sport
2015,"Traineras, pasión por el remo",6.0,7,0,sport
2016,Nema ne mogu,6.891566265060241,0,54,sport
2017,Gyakorlat teszi a mestert,6.1,15,46,sport
2018,Eclipse,9.4,84,79,sport
2019,Roman Kostomarov. Rozhdennyy dvazhdy,6.891566265060241,0,77,sport
2020,Passion of Iron,9.3,18,0,sport
2021,The Incredibles,9.3,116,0,sport
2022,Basketball Jones: The First Chapter,6.891566265060241,0,88,sport
2023,A Game of Two Halves,7.3,24,100,sport
2024,87 Candles,9.0,10,55,sport
2025,Beyond the Podium: Celebrating Canadian Women Champions,6.891566265060241,0,88,sport
2026,Big Water Theory,6.891566265060241,0,83,sport
2027,Vincenzo Nibali - Il 7° campione,6.891566265060241,0,52,sport
2028,"Surf on, Europe!",7.5,25,92,sport
2029,Rhythm Masters: A Mickey Hart Experience,7.3,23,0,sport
2030,Welcome Back,7.4,5,119,sport
2031,UFC 303: Pereira vs. Prochazka 2,6.4,71,195,sport
2032,¡Qué suerte hemos tenido!,7.5,16,62,sport
2033,EL DESAFÍO IMPOSIBLE: LA CUMBRE DE LOS 7000 METROS,6.891566265060241,0,88,sport
2034,Episodes: Ukraine at the World Cup (2024),8.1,72,79,sport
2035,Veljko od mora,7.2,16,53,sport
2036,Senza volto - Storia di Fabrizio Maiello,6.891566265060241,0,99,sport
2037,The Next Centimeter,7.5,35,26,sport
2038,Inazuma Eleven the Movie: Prologue to the New Heroes,6.891566265060241,0,88,sport
2039,Golpe a Golpe (Blow by Blow),8.1,23,90,sport
2040,UFC 308: Topuria vs. Holloway in COSM Shared Reality,6.891566265060241,0,88,sport
2041,UFC 309: Jones vs. Miocic in COSM Shared Reality,6.891566265060241,0,88,sport
2042,Ice Fishing Hardcore: On the Road,9.6,7,0,sport
2043,I Am Kevin Harvick,9.1,17,0,sport
2044,Rising Tennis Star Meloni Jones,6.891566265060241,0,88,sport
2045,Secrets of Women's Mat Wrestling,6.891566265060241,0,60,sport
2046,I am the girl 2 and my black belt,6.891566265060241,0,122,sport
2047,Until the end,6.891566265060241,0,88,sport
2048,Dare to Dream,6.891566265060241,0,114,sport
2049,Quest for the Shield,9.2,12,112,sport
2050,UFC 306: O'Malley vs. Dvalishvili in COSM Shared Reality,6.891566265060241,0,88,sport
2051,O Fenômeno eSports,6.891566265060241,0,88,sport
2052,Za predelami. Snezhnye psy,6.891566265060241,0,72,sport
